time,temperature_2m (・・C),relative_humidity_2m (%),dew_point_2m (・・C),apparent_temperature (・・C),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_speed_100m (km/h),wind_direction_10m (・・),wind_direction_100m (・・),wind_gusts_10m (km/h),soil_temperature_0_to_7cm (・・C),soil_temperature_7_to_28cm (・・C),soil_temperature_28_to_100cm (・・C),soil_temperature_100_to_255cm (・・C),soil_moisture_0_to_7cm (m?/m?),soil_moisture_7_to_28cm (m?/m?),soil_moisture_28_to_100cm (m?/m?),soil_moisture_100_to_255cm (m?/m?),shortwave_radiation (W/m?),direct_radiation (W/m?),diffuse_radiation (W/m?),direct_normal_irradiance (W/m?),global_tilted_irradiance (W/m?),terrestrial_radiation (W/m?),is_day (),sunshine_duration (s),electricity_shutdown
2022-03-12 10:00:00,27.8,81.0,24.3,34.8,0.0,1007.8,984.1,42.0,3.0,16.0,98.0,0.7,5.4,5.0,204.0,210.0,19.8,28.2,24.8,25.2,25.4,0.287,0.304,0.303,0.297,754.0,606.0,148.0,739.0,754.0,1136.8,1.0,3600.0,0.0
2022-03-12 11:00:00,28.1,82.0,24.7,36.1,0.3,1007.2,983.6,100.0,100.0,10.0,97.0,0.69,3.3,3.7,186.0,191.0,19.8,29.3,25.2,25.2,25.4,0.286,0.302,0.241,0.297,828.0,606.0,222.0,646.6,828.0,1299.4,1.0,3600.0,0.0
2022-03-12 12:00:00,27.5,85.0,24.8,33.9,0.5,1006.4,982.7,100.0,18.0,40.0,100.0,0.54,7.7,8.9,217.0,220.0,12.6,29.6,25.6,25.2,25.4,0.287,0.301,0.302,0.297,709.0,428.0,281.0,431.8,709.0,1374.0,1.0,0.0,0.0
2022-03-12 13:00:00,24.3,87.0,23.8,31.2,2.7,1005.8,982.0,100.0,100.0,85.0,100.0,0.39,2.5,3.6,315.0,315.0,12.6,28.2,25.8,25.2,25.4,0.313,0.301,0.302,0.297,249.0,9.0,240.0,9.2,249.0,1355.8,1.0,0.0,0.0
2022-03-12 16:00:00,24.3,90.0,23.5,30.6,,1005.3,981.5,97.0,47.0,10.0,100.0,0.33,5.4,4.6,139.0,222.0,15.5,26.8,26.1,25.2,25.4,0.307,0.303,0.302,0.297,213.0,27.0,186.0,47.6,213.0,786.5,1.0,0.0,0.0
2022-03-12 17:00:00,24.3,88.0,23.3,31.0,0.2,1005.3,986.9,49.0,17.0,6.0,100.0,0.4,1.1,1.3,162.0,146.0,11.2,26.5,26.1,25.2,25.4,0.306,0.303,0.302,0.297,148.0,38.0,110.0,112.4,148.0,77.2,1.0,1572.85,0.0
2022-03-12 18:00:00,24.4,95.0,23.5,29.7,,1006.3,982.4,50.0,18.0,16.0,100.0,0.39,3.6,5.1,217.0,219.0,12.6,25.9,26.1,25.2,25.4,0.303,0.304,0.302,0.297,38.0,5.0,33.0,34.8,38.0,139.1,0.0,0.0,
2022-03-12 19:00:00,24.3,96.0,23.4,29.4,0.0,1006.9,982.9,52.0,18.0,20.0,100.0,0.13,3.1,4.1,69.0,105.0,12.6,25.8,26.1,25.2,25.4,0.336,0.35,0.311,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 20:00:00,23.6,87.0,23.0,28.5,1.6,1007.6,983.6,57.0,3.0,40.0,100.0,0.1,5.4,5.4,55.0,94.0,6.5,25.1,26.0,25.3,25.4,0.347,0.348,0.312,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 21:00:00,24.3,94.0,22.9,28.8,0.1,1008.0,984.0,32.0,0.0,3.0,100.0,0.17,5.4,8.0,59.0,82.0,12.6,24.6,25.8,25.3,25.4,0.338,0.346,0.313,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 22:00:00,24.3,93.0,22.5,28.1,0.0,1008.0,984.0,32.0,0.0,3.0,100.0,0.21,5.8,12.4,230.0,222.0,10.1,24.2,25.7,25.3,25.4,0.331,0.344,0.314,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12 23:00:00,22.9,94.0,21.9,26.9,0.0,1008.0,983.9,38.0,2.0,11.0,100.0,0.39,6.6,9.7,45.0,86.0,12.6,23.9,25.5,25.3,25.4,0.326,0.342,0.315,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 00:00:00,24.8,84.0,22.0,29.7,0.0,1007.6,983.7,42.0,9.0,7.0,100.0,0.5,0.5,2.5,315.0,90.0,7.6,23.6,25.4,25.3,25.4,0.321,0.339,0.316,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 01:00:00,24.3,86.0,22.0,29.3,0.0,1007.2,983.3,49.0,10.0,17.0,100.0,0.44,5.4,2.0,342.0,45.0,1.8,23.4,25.2,25.3,25.4,0.318,0.337,0.316,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 02:00:00,24.3,94.0,21.7,26.7,0.7,1006.9,982.8,87.0,21.0,64.0,100.0,0.15,5.4,6.1,37.0,222.0,5.8,23.1,25.0,25.3,25.4,0.323,0.335,0.317,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 03:00:00,23.3,90.0,21.6,27.2,0.4,1006.4,986.9,53.0,0.0,10.0,100.0,0.29,5.8,9.8,30.0,36.0,9.7,23.1,24.9,25.3,25.4,0.324,0.334,0.241,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 04:00:00,22.7,92.0,21.4,27.1,0.0,1006.3,982.2,52.0,0.0,13.0,94.0,0.21,1.4,1.1,360.0,270.0,9.7,23.0,24.7,25.3,25.4,0.32,0.332,0.318,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 05:00:00,22.8,89.0,20.8,26.4,0.0,1006.8,986.9,35.0,18.0,2.0,100.0,0.31,4.6,4.4,72.0,81.0,4.7,22.7,24.5,25.3,25.4,0.316,0.331,0.318,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 06:00:00,24.3,89.0,21.0,26.7,0.0,1007.3,983.2,18.0,0.0,2.0,55.0,0.32,5.2,9.3,230.0,62.0,8.6,22.6,24.4,25.3,25.4,0.313,0.33,0.318,0.298,2.0,0.0,2.0,0.0,2.0,30.4,1.0,0.0,
2022-03-13 07:00:00,24.3,86.0,22.8,29.9,0.0,1008.6,986.9,32.0,1.0,2.0,100.0,0.45,5.1,9.4,98.0,88.0,11.5,23.7,24.2,25.2,25.4,0.304,0.324,0.317,0.298,113.0,57.0,56.0,294.5,113.0,258.4,1.0,3402.15,0.0
2022-03-13 08:00:00,24.3,87.0,24.0,31.7,0.0,1009.5,985.7,52.0,18.0,10.0,94.0,0.44,5.1,6.3,135.0,121.0,14.8,25.3,24.3,25.2,25.4,0.302,0.322,0.317,0.298,352.0,244.0,108.0,565.4,352.0,598.0,1.0,3600.0,0.0
2022-03-13 09:00:00,24.3,83.0,24.4,33.4,0.0,1009.6,985.9,20.0,4.0,10.0,52.0,0.64,5.4,7.9,130.0,120.0,19.1,26.9,24.5,25.2,25.4,0.3,0.321,0.317,0.298,588.0,473.0,115.0,730.3,588.0,897.4,1.0,3600.0,0.0
2022-03-13 10:00:00,24.3,76.0,24.2,35.1,0.1,1008.8,985.2,52.0,10.0,7.0,77.0,0.93,8.0,10.3,126.0,119.0,12.6,28.2,24.8,25.2,25.4,0.297,0.319,0.317,0.298,752.0,603.0,149.0,735.3,752.0,1136.3,1.0,0.0,0.0
2022-03-13 11:00:00,29.6,73.0,24.1,35.8,0.1,1007.9,984.3,42.0,10.0,5.0,100.0,1.14,10.9,13.7,117.0,222.0,24.5,29.1,25.1,25.2,25.4,0.294,0.316,0.317,0.298,827.0,610.0,217.0,651.0,827.0,1298.4,1.0,3600.0,
2022-03-13 12:00:00,30.1,70.0,24.1,36.6,0.1,1007.2,983.7,39.0,8.0,10.0,100.0,1.26,10.3,13.3,115.0,109.0,27.0,29.7,25.5,25.2,25.4,0.291,0.314,0.241,0.298,865.0,607.0,258.0,612.7,865.0,1372.7,1.0,3600.0,0.0
2022-03-13 15:00:00,25.8,88.0,23.6,30.5,0.4,1006.4,982.6,52.0,22.0,4.0,100.0,0.4,7.8,9.3,158.0,152.0,12.6,28.1,26.4,25.2,25.4,0.306,0.309,0.316,0.298,185.0,6.0,179.0,7.9,185.0,1049.1,1.0,0.0,0.0
2022-03-13 16:00:00,24.3,96.0,23.6,28.7,0.2,1007.0,986.9,71.0,34.0,17.0,100.0,0.11,9.3,12.5,230.0,139.0,25.9,27.0,26.5,25.3,25.4,0.305,0.309,0.316,0.299,170.0,16.0,154.0,28.3,170.0,783.7,1.0,0.0,0.0
2022-03-13 17:00:00,24.2,95.0,23.3,29.3,,1007.8,983.8,100.0,100.0,38.0,100.0,0.15,4.1,5.8,75.0,68.0,19.1,26.1,26.4,25.3,25.4,0.306,0.309,0.316,0.299,42.0,2.0,40.0,6.0,42.0,465.6,1.0,0.0,0.0
2022-03-13 18:00:00,24.2,95.0,23.4,29.4,2.3,1008.2,984.2,36.0,0.0,10.0,100.0,0.15,4.0,5.7,350.0,18.0,12.6,25.5,26.4,25.3,25.4,0.328,0.31,0.316,0.299,13.0,0.0,13.0,0.0,13.0,137.6,0.0,0.0,0.0
2022-03-13 19:00:00,24.3,95.0,23.2,28.7,,1008.5,984.5,52.0,18.0,18.0,100.0,0.16,7.7,16.4,62.0,75.0,12.6,26.6,26.4,25.3,25.4,0.305,0.297,0.315,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 20:00:00,24.6,91.0,23.1,29.0,0.1,1009.6,985.6,52.0,2.0,10.0,100.0,0.27,7.6,17.0,71.0,222.0,13.3,25.6,26.4,25.3,25.4,0.302,0.297,0.315,0.299,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-03-13 21:00:00,24.0,92.0,22.6,28.4,0.0,1010.1,986.9,47.0,5.0,21.0,100.0,0.25,6.0,10.4,17.0,56.0,13.0,25.0,26.2,25.3,25.4,0.299,0.297,0.315,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 22:00:00,23.7,92.0,22.4,27.9,0.0,1010.1,986.0,31.0,0.0,2.0,100.0,0.23,5.4,10.0,230.0,222.0,12.6,24.6,26.1,25.3,25.4,0.297,0.297,0.315,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-13 23:00:00,24.3,90.0,22.1,27.7,0.0,1009.8,985.7,52.0,18.0,9.0,100.0,0.28,6.9,11.0,47.0,79.0,8.6,24.3,25.9,25.3,25.4,0.295,0.297,0.315,0.299,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,
2022-03-14 00:00:00,25.7,78.0,21.7,29.9,0.0,1009.3,985.4,38.0,2.0,10.0,100.0,0.72,4.1,8.1,45.0,77.0,8.3,24.0,25.8,25.3,25.4,0.293,0.296,0.314,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-14 01:00:00,24.3,78.0,21.5,29.9,0.0,1008.2,984.3,34.0,0.0,6.0,100.0,0.72,2.4,5.7,63.0,72.0,5.0,23.8,25.6,25.3,25.4,0.292,0.296,0.314,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 02:00:00,24.3,82.0,21.3,28.6,,1007.5,983.6,34.0,3.0,3.0,100.0,0.57,4.3,7.1,85.0,75.0,5.0,23.5,25.4,25.3,25.4,0.29,0.295,0.314,0.299,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-03-14 03:00:00,23.3,87.0,21.1,26.9,0.0,1007.6,983.6,49.0,12.0,13.0,100.0,0.37,6.2,9.2,80.0,79.0,7.6,23.2,25.2,25.3,25.4,0.289,0.295,0.314,0.299,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-03-14 04:00:00,24.3,85.0,20.9,26.9,0.0,1007.9,986.9,52.0,12.0,18.0,100.0,0.42,6.4,9.5,230.0,79.0,7.9,23.1,25.1,25.3,25.4,0.288,0.294,0.314,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 05:00:00,23.1,88.0,21.0,26.4,0.0,1008.0,983.9,52.0,13.0,2.0,100.0,0.34,7.2,10.5,93.0,96.0,8.3,23.0,24.9,25.3,25.4,0.286,0.294,0.314,0.299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 06:00:00,23.0,88.0,21.0,26.4,0.0,1008.5,984.4,52.0,10.0,10.0,10.0,0.33,5.4,10.8,230.0,90.0,9.7,22.8,24.7,25.3,25.4,0.285,0.293,0.314,0.299,2.0,0.0,2.0,0.0,2.0,30.6,1.0,0.0,0.0
2022-03-14 07:00:00,24.3,76.0,21.2,30.2,0.0,1009.2,985.3,35.0,5.0,2.0,98.0,0.81,0.8,2.1,117.0,121.0,9.0,23.2,24.5,25.3,25.4,0.279,0.291,0.313,0.3,125.0,82.0,43.0,423.3,125.0,258.7,1.0,3406.55,0.0
2022-03-14 08:00:00,27.0,79.0,22.9,31.9,0.0,1009.8,986.9,27.0,18.0,10.0,77.0,0.76,3.6,4.6,143.0,129.0,11.2,25.0,24.5,25.3,25.4,0.278,0.29,0.313,0.3,326.0,192.0,134.0,444.6,326.0,598.1,1.0,3600.0,0.0
2022-03-14 09:00:00,24.3,76.0,23.6,32.7,0.0,1009.9,986.2,41.0,20.0,0.0,78.0,0.9,10.0,12.7,131.0,125.0,21.2,26.6,24.6,25.3,25.4,0.276,0.289,0.313,0.3,581.0,457.0,124.0,705.4,581.0,897.2,1.0,3600.0,0.0
2022-03-14 10:00:00,28.8,77.0,24.4,34.9,0.3,1009.7,986.0,21.0,10.0,13.0,13.0,0.91,9.7,12.3,230.0,222.0,27.4,27.9,24.9,25.3,25.4,0.275,0.287,0.312,0.3,740.0,581.0,159.0,708.4,740.0,1135.8,1.0,0.0,1.0
2022-03-14 11:00:00,24.3,77.0,25.2,37.8,0.3,1009.1,985.5,45.0,33.0,7.0,36.0,0.94,4.7,5.4,184.0,184.0,27.0,29.2,25.2,25.3,25.4,0.274,0.285,0.312,0.3,869.0,723.0,146.0,771.7,869.0,1297.4,1.0,3600.0,
2022-03-14 13:00:00,26.0,88.0,23.8,31.0,,1007.8,984.0,52.0,20.0,17.0,89.0,0.4,6.6,7.9,311.0,222.0,19.1,28.3,25.8,25.3,25.4,0.334,0.304,0.312,0.3,390.0,160.0,230.0,163.9,390.0,1352.1,1.0,3116.13,
2022-03-14 14:00:00,27.1,83.0,23.9,33.4,,1006.7,983.0,62.0,22.0,21.0,100.0,0.62,1.9,2.6,292.0,304.0,23.8,28.8,26.0,25.3,25.4,0.325,0.306,0.312,0.3,626.0,318.0,308.0,354.7,626.0,1241.3,1.0,3600.0,0.0
2022-03-14 15:00:00,26.2,87.0,23.8,31.3,1.9,1006.5,982.7,70.0,25.0,29.0,100.0,0.44,5.4,7.7,230.0,41.0,18.0,28.2,26.2,25.3,25.4,0.331,0.309,0.311,0.3,346.0,66.0,280.0,87.3,346.0,1046.5,1.0,819.95,0.0
2022-03-14 16:00:00,26.0,88.0,23.9,31.6,0.1,1006.6,982.8,79.0,40.0,21.0,100.0,0.4,3.4,4.8,58.0,63.0,14.8,27.4,26.3,25.3,25.4,0.323,0.311,0.311,0.3,182.0,16.0,166.0,28.4,182.0,780.9,1.0,0.0,
2022-03-14 17:00:00,24.3,87.0,23.5,31.1,0.1,1006.7,982.9,52.0,17.0,23.0,100.0,0.44,5.4,5.7,68.0,72.0,9.0,26.8,26.4,25.3,25.4,0.317,0.312,0.311,0.3,89.0,2.0,87.0,6.0,89.0,462.6,1.0,0.0,0.0
2022-03-14 18:00:00,25.4,88.0,23.2,30.7,0.1,1007.5,983.6,71.0,35.0,16.0,100.0,0.39,2.3,3.5,18.0,66.0,12.6,26.1,26.3,25.3,25.4,0.313,0.312,0.311,0.3,22.0,1.0,21.0,7.1,22.0,136.0,0.0,0.0,
2022-03-14 19:00:00,24.3,92.0,22.8,29.4,1.0,1008.2,984.2,52.0,59.0,11.0,100.0,0.24,5.4,1.1,53.0,72.0,10.1,26.2,26.4,25.3,25.4,0.328,0.316,0.311,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2022-03-14 20:00:00,24.3,91.0,22.8,29.0,,1009.0,985.0,52.0,19.0,11.0,100.0,0.26,5.0,6.4,339.0,344.0,8.3,25.4,26.3,25.3,25.4,0.322,0.317,0.311,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 21:00:00,23.8,94.0,22.7,28.2,6.0,1010.2,986.1,100.0,100.0,22.0,100.0,0.18,6.5,11.7,289.0,281.0,18.0,24.8,26.1,25.3,25.4,0.381,0.323,0.311,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-14 22:00:00,24.3,95.0,22.8,28.6,1.6,1009.8,985.7,98.0,24.0,78.0,100.0,0.15,3.1,4.3,36.0,66.0,15.8,24.6,26.0,25.4,25.4,0.353,0.338,0.241,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-14 23:00:00,24.3,96.0,22.8,28.5,0.2,1009.8,985.7,100.0,100.0,33.0,100.0,0.13,3.4,4.5,302.0,299.0,5.8,24.3,25.8,25.4,25.4,0.341,0.339,0.312,0.3,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-03-15 00:00:00,23.3,96.0,22.6,27.8,0.3,1009.3,986.9,100.0,100.0,27.0,100.0,0.12,5.1,7.8,309.0,292.0,12.6,24.1,25.7,25.4,25.4,0.336,0.338,0.313,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 01:00:00,24.3,87.0,22.3,27.8,,1009.1,986.9,100.0,99.0,96.0,100.0,0.11,2.3,5.4,162.0,176.0,12.6,23.9,25.5,25.4,25.4,0.354,0.34,0.313,0.3,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-03-15 02:00:00,24.3,96.0,22.2,27.6,0.3,1008.0,983.9,52.0,18.0,86.0,100.0,0.1,2.3,5.5,39.0,58.0,9.0,23.7,25.3,25.4,25.4,0.343,0.341,0.314,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 03:00:00,24.3,96.0,22.2,27.3,1.0,1008.0,983.9,100.0,18.0,69.0,100.0,0.12,5.4,5.6,297.0,310.0,10.8,23.6,25.2,25.4,25.4,0.347,0.341,0.315,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 04:00:00,24.3,97.0,22.0,26.4,5.1,1008.2,984.1,52.0,87.0,10.0,100.0,0.08,6.7,10.0,306.0,296.0,12.6,23.5,25.1,25.4,25.4,0.373,0.351,0.316,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 05:00:00,24.3,95.0,21.8,26.4,2.2,1008.4,984.3,52.0,34.0,61.0,100.0,0.14,5.4,12.2,230.0,313.0,18.4,23.3,24.9,25.4,25.4,0.369,0.356,0.317,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-15 06:00:00,24.3,94.0,21.8,27.2,2.1,1009.0,984.9,82.0,18.0,57.0,100.0,0.16,3.2,5.9,333.0,308.0,16.9,23.2,24.8,25.4,25.4,0.361,0.36,0.319,0.301,1.0,0.0,1.0,0.0,1.0,30.8,1.0,0.0,0.0
2022-03-15 07:00:00,23.5,87.0,22.2,28.1,1.5,1009.0,984.9,87.0,43.0,31.0,100.0,0.23,3.3,5.5,319.0,328.0,11.2,24.6,24.7,25.3,25.4,0.342,0.339,0.313,0.301,49.0,10.0,39.0,51.6,49.0,259.1,1.0,0.0,
2022-03-15 08:00:00,24.2,87.0,22.2,29.0,2.1,1009.7,985.7,100.0,39.0,62.0,100.0,0.35,1.6,1.3,243.0,304.0,11.9,24.7,24.7,25.3,25.4,0.354,0.341,0.314,0.301,113.0,0.0,113.0,0.0,113.0,598.2,1.0,0.0,0.0
2022-03-15 09:00:00,25.5,86.0,23.0,30.4,1.9,1009.7,985.8,79.0,14.0,60.0,100.0,0.45,4.1,4.6,225.0,225.0,13.3,25.9,24.8,25.3,25.4,0.355,0.344,0.315,0.301,384.0,175.0,209.0,270.0,384.0,897.0,1.0,3600.0,0.0
2022-03-15 10:00:00,26.4,84.0,23.5,31.8,0.1,1009.6,985.8,66.0,35.0,7.0,100.0,0.54,4.0,4.7,185.0,180.0,20.5,27.0,25.0,25.3,25.4,0.342,0.343,0.315,0.301,573.0,245.0,328.0,298.7,573.0,1135.2,1.0,3600.0,0.0
2022-03-15 11:00:00,27.1,82.0,23.7,32.5,0.2,1008.6,984.8,73.0,18.0,12.0,100.0,0.66,3.8,4.0,197.0,190.0,18.4,27.9,25.2,25.3,25.4,0.334,0.342,0.316,0.301,559.0,202.0,357.0,215.7,559.0,1296.4,1.0,3600.0,0.0
2022-03-15 13:00:00,25.7,87.0,23.3,29.8,,1007.2,983.4,60.0,21.0,10.0,100.0,0.44,10.7,13.8,230.0,227.0,24.1,27.7,25.7,25.3,25.4,0.394,0.356,0.241,0.301,389.0,41.0,348.0,42.0,389.0,1350.1,1.0,0.0,0.0
2022-03-15 14:00:00,25.8,88.0,23.7,31.3,0.4,1006.3,982.5,96.0,18.0,10.0,100.0,0.38,3.2,4.3,243.0,246.0,24.1,27.3,25.8,25.3,25.4,0.357,0.361,0.241,0.301,324.0,27.0,297.0,30.2,324.0,1239.0,1.0,0.0,0.0
2022-03-15 15:00:00,25.5,91.0,23.9,30.9,0.7,1006.4,982.6,52.0,100.0,22.0,100.0,0.39,4.1,5.0,232.0,240.0,13.3,27.1,26.0,25.3,25.4,0.348,0.358,0.321,0.301,252.0,33.0,219.0,43.8,252.0,1043.8,1.0,0.0,0.0
2022-03-15 16:00:00,24.7,93.0,23.5,30.0,,1006.0,982.1,100.0,64.0,38.0,100.0,0.21,5.4,5.1,229.0,231.0,12.6,26.3,26.0,25.3,25.4,0.344,0.355,0.323,0.301,96.0,0.0,96.0,0.0,96.0,778.0,1.0,0.0,0.0
2022-03-15 17:00:00,24.8,91.0,23.3,30.0,0.1,1006.5,986.9,66.0,37.0,4.0,100.0,0.27,3.7,4.7,151.0,148.0,10.4,25.9,26.0,25.4,25.4,0.336,0.352,0.324,0.301,107.0,6.0,101.0,18.1,107.0,77.2,1.0,0.0,0.0
2022-03-15 18:00:00,24.3,96.0,23.2,28.9,0.1,1007.2,986.9,56.0,25.0,10.0,100.0,0.11,4.0,4.4,100.0,99.0,9.0,25.3,25.9,25.4,25.4,0.33,0.348,0.325,0.302,23.0,0.0,23.0,0.0,23.0,134.5,0.0,0.0,0.0
2022-03-15 19:00:00,24.3,97.0,23.4,28.9,0.1,1007.9,983.9,50.0,17.0,8.0,100.0,0.08,5.4,5.8,230.0,210.0,5.0,26.1,25.7,25.4,25.4,0.325,0.344,0.323,0.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-15 20:00:00,24.1,96.0,23.4,29.4,0.0,1008.6,984.6,40.0,11.0,0.0,100.0,0.13,2.9,4.1,277.0,222.0,7.2,25.3,25.7,25.4,25.4,0.321,0.342,0.323,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-15 21:00:00,23.5,97.0,23.0,28.4,0.0,1008.8,984.7,46.0,18.0,0.0,100.0,0.09,4.0,6.3,280.0,222.0,6.5,24.7,25.6,25.4,25.4,0.318,0.339,0.324,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-15 22:00:00,24.3,97.0,22.9,28.3,0.0,1009.4,985.3,57.0,26.0,6.0,99.0,0.09,4.1,7.0,315.0,305.0,6.5,24.4,25.5,25.4,25.4,0.315,0.337,0.324,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-15 23:00:00,23.7,95.0,22.9,28.2,0.0,1008.9,984.9,54.0,20.0,12.0,96.0,0.15,6.5,10.5,326.0,319.0,10.8,24.2,25.4,25.4,25.4,0.313,0.335,0.324,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 00:00:00,23.5,95.0,22.6,27.8,0.0,1008.6,984.6,64.0,27.0,16.0,100.0,0.15,6.6,11.0,319.0,311.0,10.8,23.9,25.3,25.4,25.4,0.311,0.333,0.325,0.302,0.0,0.0,0.0,0.0,0.0,77.2,0.0,0.0,0.0
2022-03-16 01:00:00,24.3,96.0,22.5,27.7,0.0,1008.0,984.0,63.0,30.0,10.0,100.0,0.13,5.9,10.5,317.0,301.0,12.6,23.8,25.1,25.4,25.4,0.309,0.331,0.325,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 02:00:00,24.3,95.0,22.4,27.2,0.4,1007.4,983.4,100.0,18.0,27.0,100.0,0.13,7.6,11.2,230.0,315.0,13.0,23.6,25.0,25.4,25.4,0.312,0.329,0.241,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2022-03-16 03:00:00,23.6,92.0,22.3,28.2,2.5,1007.2,983.2,94.0,18.0,10.0,95.0,0.39,3.2,4.3,270.0,275.0,13.3,23.5,24.9,25.4,25.4,0.34,0.329,0.325,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 04:00:00,22.8,97.0,22.2,27.4,0.1,1007.2,983.1,52.0,31.0,8.0,100.0,0.09,3.3,5.7,103.0,125.0,12.6,23.3,24.8,25.4,25.4,0.332,0.33,0.325,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 05:00:00,24.3,96.0,21.9,27.1,0.5,1007.7,983.6,44.0,18.0,12.0,100.0,0.12,3.0,3.3,346.0,347.0,6.5,23.1,24.7,25.3,25.4,0.333,0.33,0.241,0.303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-16 06:00:00,24.3,97.0,22.1,27.1,3.0,1008.4,984.3,70.0,18.0,6.0,100.0,0.08,5.4,5.4,276.0,274.0,7.9,23.0,24.5,25.3,25.4,0.351,0.335,0.325,0.303,2.0,0.0,2.0,0.0,2.0,31.0,1.0,0.0,0.0
2022-03-16 07:00:00,24.1,91.0,22.6,28.7,0.0,1009.0,985.0,49.0,16.0,10.0,100.0,0.27,5.4,5.6,309.0,320.0,8.6,24.0,24.4,25.3,25.4,0.316,0.332,0.326,0.303,101.0,38.0,63.0,195.8,101.0,259.4,1.0,3415.86,0.0
2022-03-16 08:00:00,24.3,87.0,23.2,30.6,0.0,1009.7,985.8,35.0,5.0,1.0,99.0,0.43,4.0,4.7,260.0,270.0,13.0,25.2,24.5,25.3,25.4,0.313,0.331,0.326,0.303,330.0,215.0,115.0,497.2,330.0,598.3,1.0,3600.0,0.0
2022-03-16 09:00:00,26.7,82.0,23.3,31.8,0.0,1009.5,986.9,52.0,18.0,0.0,95.0,0.64,4.8,5.8,243.0,248.0,16.2,26.6,24.6,25.3,25.4,0.31,0.329,0.326,0.303,562.0,436.0,126.0,672.6,562.0,896.8,1.0,3600.0,
